round,student,job,regime,decision_score,ground_truth_fit,credential_weight,resource,seed
4,103,6,R1,0.5182551853447157,0.5024466755371022,0.214142639593476,0.9085048452829616,1000
4,45,14,R1,0.5283478555358432,0.6759491025427669,0.2040832224497682,0.216256337225752,1000
4,116,21,R1,0.3663307982325804,0.3676462278081531,0.0610840916722834,0.8124783496948482,1000
4,67,27,R1,0.541655555258961,0.4818659581952014,0.2869467679206167,0.7604139539914074,1000
6,1,7,R1,0.4146575160718991,0.3501455688506049,0.316347188678306,0.3548365598892034,1000
6,25,18,R1,0.5035407603254807,0.4400758493334383,0.125536649213369,0.6163885919420735,1000
1,15,0,R2,0.5929396957267599,0.5447128037521871,0.1484185416875816,0.5778526629650647,1000
1,17,1,R2,0.7390101830546992,0.7302901175808718,0.247699826894415,0.5619759635844399,1000
1,22,2,R2,0.8182811912710798,0.9805134454231716,0.0251072330599534,0.5409414161242231,1000
1,36,3,R2,0.6634870347834887,0.6360792398973918,0.1111917104993632,0.5631906584896628,1000
1,13,6,R2,0.5816052262887154,0.5166776274968654,0.2325261226144525,0.609056347174334,1000
1,62,7,R2,0.6513707155013101,0.6959350444863673,0.2203966577616227,0.6776847697571549,1000
1,91,8,R2,0.5582182323075491,0.5620002154199315,0.136376622963183,0.6347439224596445,1000
1,87,10,R2,0.5466129263234447,0.7678916491860001,0.0429426564215406,0.0878051080569538,1000
1,10,11,R2,0.7075134445337267,0.9081244898486904,0.1867770415463853,0.3977916662684005,1000
1,26,12,R2,0.5126026524577826,0.6547963966001389,0.1228772341549518,0.3987731132953505,1000
1,3,13,R2,0.5833778271024438,0.6974145962278827,0.3159412772429794,0.8264661753452069,1000
1,84,14,R2,0.641265774941778,0.6210547539951445,0.1760516679330778,0.7799321355485427,1000
1,41,15,R2,0.5598983952902402,0.5482773419747022,0.1187203488069047,0.673366362009418,1000
1,5,16,R2,0.610799809008946,0.6812132376708007,0.2326307963116266,0.4158921471511703,1000
1,34,18,R2,0.5726995201463339,0.7698896052384792,0.120062144141145,0.439063597888557,1000
1,55,19,R2,0.6070439773703936,0.6436856043959762,0.1189585278311999,0.4876728711385252,1000
1,117,20,R2,0.6226886193789807,0.6667377345259375,0.1449197886797497,0.5626529437150214,1000
1,97,23,R2,0.6739014718138123,0.7180841542921903,0.032563961999906,0.7793677529737049,1000
1,11,24,R2,0.7741529669099382,0.94975134471122,0.1840018632747117,0.6981337513081481,1000
1,78,25,R2,0.6851232623204853,0.7357091332341539,0.2751233077487822,0.6606751347341278,1000
1,59,26,R2,0.5776539089491616,0.6084757777846798,0.1800014291083317,0.7711088320587015,1000
1,107,28,R2,0.4722785585878535,0.4728518409426198,0.1868343865709021,0.4826689308007785,1000
1,69,29,R2,0.5937450180597189,0.7139780432044738,0.0605946154386201,0.3338203950642152,1000
2,0,2,R2,0.7907511018693228,0.9289089590543576,0.0253379590657981,0.1699793572455467,1000
2,92,4,R2,0.391048674451166,0.3613194207173645,0.3876830041556544,0.4801842820575242,1000
2,4,5,R2,0.534099859820159,0.7027000479304515,0.1306455441870849,0.6134118115327748,1000
2,44,6,R2,0.5462093154498127,0.6217026487057015,0.1998509281249507,0.827578425766108,1000
2,104,7,R2,0.4508260016818657,0.4735184148947018,0.2577425939587229,0.5320859796096551,1000
2,16,9,R2,0.6074636784380977,0.8346186102911684,0.0909161386637914,0.2141923350668483,1000
2,60,10,R2,0.657640742827746,0.6981672750153189,0.0318433226933796,0.8698985847017889,1000
2,8,12,R2,0.6220757220335532,0.8039584002649284,0.1217069436108078,0.2815813803716551,1000
2,72,15,R2,0.560267072702862,0.566916142941174,0.123571093549509,0.4122194082537023,1000
2,75,17,R2,0.5912244316128402,0.6130802405805743,0.275836806691109,0.5064376121596886,1000
2,14,19,R2,0.640091167681909,0.6378568095986168,0.1318909979264204,0.3838271132819644,1000
2,38,20,R2,0.5132108345312393,0.7081732831906975,0.1575694932631317,0.5041892696054868,1000
2,54,22,R2,0.5202280435765638,0.5373488549224861,0.1008583042777839,0.4041987822903495,1000
2,61,23,R2,0.5383488785581102,0.6539701319308354,0.043645500196431,0.2416708408592723,1000
2,105,24,R2,0.5941201253505266,0.8100349908304894,0.2170981032461894,0.6701698216594183,1000
2,47,25,R2,0.5198394093616491,0.6676223913970638,0.3070213307723774,0.0817054444865895,1000
2,49,26,R2,0.5275601951993578,0.616701854269731,0.1763469391677533,0.3070608039519021,1000
2,18,29,R2,0.6465281840632088,0.7665270577352847,0.0567603338795012,0.3029024291487582,1000
3,88,9,R2,0.5085771791059805,0.5693510701031621,0.0773575769916209,0.917864327125076,1000
3,71,14,R2,0.5866247490906938,0.5573341728511978,0.1997476431746485,0.7179676335211604,1000
3,25,18,R2,0.4477956971816408,0.4759482183202502,0.1250964086756491,0.6163885919420735,1000
4,112,13,R2,0.3534595511642838,0.5338773592334551,0.3608922143312335,0.376459817789856,1000
4,12,16,R2,0.4028490191321062,0.3651920485557218,0.2776168620309731,0.5916484970098604,1000
4,80,17,R2,0.6512069343471846,0.5286928376717308,0.2800885345214959,0.5815710664324665,1000
4,99,22,R2,0.5102617080010374,0.4207947916652418,0.1118953180719094,0.8717339593490514,1000
4,67,27,R2,0.5191323581397211,0.488515575522316,0.2869333097623283,0.7604139539914074,1000
5,24,3,R2,0.3643545951709566,0.4096484177116415,0.1485611597245683,0.6410128073069619,1000
5,116,8,R2,0.3982267547628341,0.4854520315576934,0.1355100083447901,0.8124783496948482,1000
6,32,1,R2,0.4535734791894115,0.6023897351854568,0.2965778027745005,0.1961061308709639,1000
6,57,5,R2,0.4847596978997807,0.5413924094912002,0.1415812665040714,0.8090537492155264,1000
6,58,21,R2,0.468181032041207,0.5871514084566207,0.0752406081257375,0.3048054365165561,1000
1,15,0,R3,0.5510980983749549,0.5447128037521871,0.1484185416875816,0.5778526629650647,1000
1,22,2,R3,0.8442059193410397,0.9805134454231716,0.0251072330599534,0.5409414161242231,1000
1,36,3,R3,0.7185191827220557,0.6360792398973918,0.1111917104993632,0.5631906584896628,1000
1,62,5,R3,0.6463804664217399,0.7695797185266142,0.1294890520887958,0.6776847697571549,1000
1,16,9,R3,0.7039010822580389,0.8346186102911684,0.0909161386637914,0.2141923350668483,1000
1,87,10,R3,0.6214992853396868,0.7678916491860001,0.0429426564215406,0.0878051080569538,1000
1,10,11,R3,0.7126108796747057,0.9081244898486904,0.1867770415463853,0.3977916662684005,1000
1,3,13,R3,0.7300957232070987,0.6974145962278827,0.3159412772429794,0.8264661753452069,1000
1,84,14,R3,0.6454269743132284,0.6210547539951445,0.1760516679330778,0.7799321355485427,1000
1,41,15,R3,0.5749039167920517,0.5482773419747022,0.1187203488069047,0.673366362009418,1000
1,5,16,R3,0.6420104681177733,0.6812132376708007,0.2326307963116266,0.4158921471511703,1000
1,80,17,R3,0.5220563854298674,0.5235184350594041,0.2806497015436829,0.5815710664324665,1000
1,55,19,R3,0.6368194432919946,0.6436856043959762,0.1189585278311999,0.4876728711385252,1000
1,117,20,R3,0.6560805681740868,0.6667377345259375,0.1449197886797497,0.5626529437150214,1000
1,54,22,R3,0.5810601046369845,0.5373488549224861,0.1008583042777839,0.4041987822903495,1000
1,97,23,R3,0.6517192358318906,0.7180841542921903,0.032563961999906,0.7793677529737049,1000
1,11,24,R3,0.7902306883532969,0.94975134471122,0.1840018632747117,0.6981337513081481,1000
1,17,25,R3,0.6853441168840942,0.7357091332341539,0.2815386145661544,0.5619759635844399,1000
1,59,26,R3,0.5813467234392073,0.6084757777846798,0.1800014291083317,0.7711088320587015,1000
1,67,27,R3,0.4772903735665063,0.4802566346546651,0.2875712854391802,0.7604139539914074,1000
1,18,29,R3,0.668795313251356,0.7665270577352847,0.0567603338795012,0.3029024291487582,1000
2,78,1,R3,0.4659831138399801,0.4523570878497508,0.2905658395064536,0.6606751347341278,1000
2,0,2,R3,0.7559532409476055,0.9289089590543576,0.0253379590657981,0.1699793572455467,1000
2,44,6,R3,0.5076343646218299,0.6232780750572571,0.1997603359251303,0.827578425766108,1000
2,2,7,R3,0.5008020407463838,0.5710490894729479,0.2777015242846967,0.3930510846626555,1000
2,38,8,R3,0.5909330215710549,0.6819444665373166,0.1270297999308462,0.5041892696054868,1000
2,74,9,R3,0.7817168770773495,0.7252760218725868,0.0775322613029741,0.4750688949253126,1000
2,60,10,R3,0.7024930022079837,0.6941135295364258,0.031873411271281,0.8698985847017889,1000
2,26,11,R3,0.551619618980359,0.6136116619507561,0.2376538748257879,0.3987731132953505,1000
2,8,12,R3,0.6563352007067891,0.8039584002649284,0.1215718110930543,0.2815813803716551,1000
2,29,17,R3,0.4971006451417417,0.5220966023988103,0.3005623978467309,0.5835998811123412,1000
2,110,19,R3,0.5747505500998281,0.5854154344444331,0.136192036658827,0.5294377736335583,1000
2,92,20,R3,0.5501101491438448,0.6546902562177828,0.1667568845124267,0.4801842820575242,1000
2,61,23,R3,0.5718695442226713,0.6539701319308354,0.043645500196431,0.2416708408592723,1000
2,105,24,R3,0.6324505942186107,0.8100349908304894,0.2170981032461894,0.6701698216594183,1000
2,49,26,R3,0.545438278520193,0.6305712388285879,0.173966888489788,0.3070608039519021,1000
2,35,29,R3,0.6821569665293544,0.7139780432044738,0.0540673909772138,0.2168207471850339,1000
3,1,7,R3,0.3606302786672871,0.3532402628373926,0.3130911240595272,0.3548365598892034,1000
3,91,8,R3,0.5106332010587352,0.5889332642779277,0.1341714951749049,0.6347439224596445,1000
3,45,14,R3,0.5737911591212552,0.6801553569620222,0.2037764571443405,0.216256337225752,1000
3,72,15,R3,0.4982004892091229,0.5751004293562604,0.1159957258158536,0.4122194082537023,1000
3,34,18,R3,0.6426327242341102,0.7830558949223179,0.1185354285652247,0.439063597888557,1000
3,58,21,R3,0.4257410433071637,0.5611803520299985,0.0754905585459485,0.3048054365165561,1000
3,47,25,R3,0.5179774676731692,0.682352497561951,0.2762658098736112,0.0817054444865895,1000
4,25,3,R3,0.4977883981639964,0.4029506036069085,0.1363727077964597,0.6163885919420735,1000
4,4,5,R3,0.5644380197180615,0.7027000479304515,0.1306455441870849,0.6134118115327748,1000
5,89,0,R3,0.3686269419402271,0.4802510842013439,0.1750336991146363,0.5667263427834139,1000
5,103,6,R3,0.5361480942199529,0.5142309146670814,0.2008182979124638,0.9085048452829616,1000
5,56,13,R3,0.4163536826795943,0.4467347314687847,0.385937728549181,0.4709597905156488,1000
5,99,22,R3,0.3674367472506112,0.4350538811913036,0.1096084198195063,0.8717339593490514,1000
6,19,4,R3,0.4075177342022393,0.5045214894946062,0.37317655841526,0.4847936901999605,1000
6,12,16,R3,0.4370575004478978,0.3795671208124698,0.2765767070642061,0.5916484970098604,1000
1,12,1,R0,0.913734515930373,0.9324459321908016,0.0502916248306201,0.6754012084453527,1001
1,52,3,R0,0.5917257281228967,0.4256481354103623,0.2741868119418653,0.8387412664902455,1001
1,57,4,R0,0.739309513898577,0.5834218596885458,0.1140382855199303,0.8842068627416818,1001
1,8,5,R0,0.6506192481902336,0.5119930166866262,0.4163373426910998,0.7858937130676387,1001
1,43,6,R0,0.6718249596689152,0.6366665010877282,0.1693825964841598,0.8037121305400184,1001
1,112,7,R0,0.6859670845422071,0.639606390989339,0.3117834390451474,0.3015050831139598,1001
1,53,8,R0,0.5320101732690241,0.3398501940060215,0.2216015050812484,0.580772306682463,1001
1,1,9,R0,0.6961415280454144,0.8170418112270517,0.2733216386193728,0.5918235948001449,1001
1,16,10,R0,0.8270628314727967,0.7542705034679974,0.0494903141894769,0.3429766998248161,1001
1,22,11,R0,0.680236737717556,0.708619262013641,0.2580285267949862,0.0862070584955047,1001
1,92,13,R0,0.6194491064682934,0.4689229905514362,0.1915900235630075,0.6760055946908832,1001
1,81,14,R0,0.4754085836153885,0.4353634428710738,0.3134442581124019,0.5622417175541455,1001
1,100,15,R0,0.6826204082466666,0.6845548116864435,0.1735098281905506,0.6198905479625525,1001
1,9,16,R0,0.724172041754878,0.8680168890959561,0.1720499223944689,0.7448270628220994,1001
1,23,17,R0,0.7610869268145817,0.953302446746922,0.1828917182921981,0.6865441318710194,1001
1,42,18,R0,0.5770104798733073,0.5711752826195093,0.205142936810747,0.453753087051472,1001
1,86,19,R0,0.5942859804706571,0.4019778596477347,0.0942829878885072,0.5046972511436786,1001
1,44,20,R0,0.796856909006944,0.8923911241809949,0.1577893048127234,0.5198968559776213,1001
1,54,21,R0,0.8134156279714571,0.8954001730070619,0.0546596780485783,0.5581104279506434,1001
1,109,23,R0,0.8152393002908882,0.926484199745131,0.2114953968052824,0.2148367873673339,1001
1,27,24,R0,0.6602640676956102,0.6024240630229851,0.1889509085798284,0.7506167517849741,1001
1,84,26,R0,0.8027328058028341,1.0,0.1554833415714811,0.4608078334230375,1001
1,63,27,R0,0.7806658159652684,0.7536361741745996,0.1005777407926282,0.6948428313766061,1001
1,96,28,R0,0.5226613937779385,0.5412454280217037,0.1707887564146236,0.1610028386885693,1001
1,45,29,R0,0.4044670419821555,0.4061615791606948,0.2281974910884181,0.3831150398306236,1001
2,41,0,R0,0.4422687780131768,0.4462858956224971,0.1849195227608482,0.8232561381970593,1001
2,17,1,R0,0.5842147703504539,0.6416409995321299,0.054537919958302,0.7549953748291846,1001
2,89,4,R0,0.4959329147774874,0.5335034172755679,0.1165437419966049,0.1393646005976876,1001
2,66,5,R0,0.5697913161516647,0.3565055268302746,0.4373304650478156,0.167434882376714,1001
2,67,7,R0,0.6130300848065635,0.4759761275201482,0.335881215369779,0.6740116958611498,1001
2,20,10,R0,0.8378164835238865,0.7518516697529243,0.049626136470342,0.5810199639577595,1001
2,61,15,R0,0.6127788859462033,0.4899470108586715,0.1838998982605725,0.29432256565477,1001
2,5,16,R0,0.5656847989262389,0.7674151284486166,0.1786860267348501,0.3048497313912047,1001
2,82,17,R0,0.7118515934885131,0.8635532505013115,0.1852195935799522,0.3447337371851287,1001
2,78,19,R0,0.5644850853533957,0.4053319322154562,0.0944743331544396,0.9613939180337632,1001
2,37,21,R0,0.6530553356357934,0.6304422959033841,0.0596268553360725,0.5009947767544722,1001
2,99,22,R0,0.6518069285970622,0.7667989553447236,0.2841162544418009,0.2632395248385556,1001
2,3,23,R0,0.6625011672737157,0.6348783833105456,0.2318487006135995,0.3934957116023369,1001
2,74,26,R0,0.5079225435093386,0.3993375322415876,0.1789745550293313,0.3523098429479383,1001
2,85,27,R0,0.6767605296952971,0.7584357112033456,0.1006600366838657,0.8289092931212645,1001
2,58,28,R0,0.523554747089693,0.3888328765555858,0.1782685852305922,0.4034282535616367,1001
3,108,0,R0,0.4904828887687626,0.7058038421030151,0.1745272407168774,0.2693215418815766,1001
3,87,6,R0,0.4092368877298635,0.2883530356359272,0.1879408694146945,0.2103189656625765,1001
3,88,9,R0,0.5853654290653151,0.6051129060232947,0.2957460265619911,0.246026522732204,1001
3,56,13,R0,0.4963492648440427,0.529784967051264,0.1903857552537992,0.1300579273929822,1001
3,15,20,R0,0.5180848631236237,0.5390841389499907,0.1759560459810522,0.335133519205754,1001
3,79,22,R0,0.5621192928115513,0.3152213593356359,0.3290046521694467,0.7144636847240707,1001
3,70,25,R0,0.4705191671428707,0.3957208923146509,0.3725188962507776,0.4109295010814426,1001
4,18,2,R0,0.4827142873608921,0.4698303221270203,0.2373074304478159,0.6232891307352476,1001
4,0,18,R0,0.5652931655027138,0.395536632121753,0.2104010649223752,0.664694402737829,1001
4,36,24,R0,0.4759705150236266,0.4198156538375068,0.1941641219525602,0.4333649637081362,1001
4,68,25,R0,0.4112295371330832,0.3499631147266004,0.3760074265034243,0.6888618351965992,1001
4,64,29,R0,0.3315717973640553,0.4751260538955333,0.2304578357948571,0.1670395714765715,1001
5,119,2,R0,0.3995182676700804,0.4293902611866478,0.236583843898598,0.5316960964504903,1001
5,11,3,R0,0.4178751598829023,0.2615613014192194,0.2901605707526314,0.5496401360637001,1001
5,33,8,R0,0.3864019916387938,0.3044784083007172,0.2241931721034745,0.3334712674235847,1001
1,12,1,R1,0.8696575885214606,0.9324459321908016,0.0353408741692584,0.6754012084453527,1001
1,1,2,R1,0.3878614419427039,0.5192579853073576,0.1968359099210364,0.5918235948001449,1001
1,57,4,R1,0.5955554633129109,0.5834218596885458,0.0901610081699751,0.8842068627416818,1001
1,43,6,R1,0.6089632124036777,0.6366665010877282,0.1300383796351166,0.8037121305400184,1001
1,46,7,R1,0.4615999666477322,0.3986381831972486,0.289845753031423,0.4650959260948469,1001
1,68,9,R1,0.4734799839598212,0.4671134457719806,0.2527212573601275,0.6888618351965992,1001
1,20,10,R1,0.7057495992390961,0.7518516697529243,0.0400379367679857,0.5810199639577595,1001
1,81,14,R1,0.4504023904653916,0.4353634428710738,0.2639943577057511,0.5622417175541455,1001
1,100,15,R1,0.6527720314032147,0.6845548116864435,0.1486990070040418,0.6198905479625525,1001
1,9,16,R1,0.7686842150400941,0.8680168890959561,0.1298838086980345,0.7448270628220994,1001
1,23,17,R1,0.8215462679407621,0.953302446746922,0.1257754283649127,0.6865441318710194,1001
1,42,18,R1,0.4895586894096868,0.5711752826195093,0.1777076322000207,0.453753087051472,1001
1,105,19,R1,0.5445929101855508,0.6308025902438237,0.0782210492074648,0.3985277446259203,1001
1,54,21,R1,0.6704383460205708,0.8954001730070619,0.0431388371831512,0.5581104279506434,1001
1,27,22,R1,0.6413477291009789,0.7565630663143341,0.2257404664690889,0.7506167517849741,1001
1,109,23,R1,0.6659310669295022,0.926484199745131,0.1801319277706397,0.2148367873673339,1001
1,53,25,R1,0.6537984305982967,0.5530942438570338,0.2982183974852681,0.580772306682463,1001
1,84,26,R1,0.7599653281236557,1.0,0.1177199954883814,0.4608078334230375,1001
1,85,27,R1,0.6896970024382346,0.7584357112033456,0.0772431595729082,0.8289092931212645,1001
